detid,interval,flow,occ,error,speed,length,pos,lanes,linkid,long,lat
1004,58752.63157894737,1518.5847953216373,0.1452592585005848,,,,,,,,
1005,43098.838767306836,801.3099598034837,0.12583690597007594,1.0,,,,,,,
1006,43098.838767306836,576.7085752568111,0.15269647841174633,1.0,,,,,,,
1007,43098.838767306836,1221.047119249665,0.18252195874175972,1.0,,,,,,,
1008,43098.838767306836,1194.9062081286288,0.07520187574461813,1.0,,,,,,,
1009,43098.838767306836,1147.6523894595803,0.07925621536239393,1.0,,,,,,,
1010,43098.838767306836,1077.9559178159893,0.0875966948261724,1.0,,,,,,,
1011,43098.838767306836,1122.1087539079947,0.09792574804211701,1.0,,,,,,,
1013,43098.838767306836,1002.7191603439035,0.06228412960777133,1.0,,,,,,,
1015,43098.838767306836,627.0912460920053,0.04320831440625279,1.0,,,,,,,
1016,43098.838767306836,346.3742742309067,0.04509226575176418,1.0,,,,,,,
1017,43118.09651474531,741.4554066085791,0.047813858825737264,1.0,,,,,,,
1018,43118.09651474531,695.7261394146559,0.06631851337756926,1.0,,,,,,,
1019,43118.09651474531,1302.747631818588,0.0990072981891421,1.0,,,,,,,
1021,43118.09651474531,1016.9544235924933,0.08999352111273459,1.0,,,,,,,
1022,43118.09651474531,865.3433869526363,0.04128645326957104,1.0,,,,,,,
1023,43118.09651474531,864.3733243967829,0.041828752932037534,1.0,,,,,,,
1024,43118.09651474531,843.2875335120643,0.05976958607622877,1.0,,,,,,,
1025,43118.09651474531,309.63628239499553,0.02905242746756032,1.0,,,,,,,
1026,43118.09651474531,343.45509383378015,0.04098521720527257,1.0,,,,,,,
1027,43118.09651474531,317.1038873994638,0.03162723369714031,1.0,,,,,,,
1028,43118.09651474531,103.6910299383378,0.10230484759758712,1.0,,,,,,,
1029,43118.09651474531,628.8679624664879,0.049463657787109025,1.0,,,,,,,
1030,43118.09651474531,129.31465594280607,0.04401939946590706,1.0,,,,,,,
1031,43118.09651474531,1142.5100536193029,0.08497512661519213,1.0,,,,,,,
1032,43118.09651474531,355.2814119749777,0.057395702613896336,1.0,,,,,,,
1033,43118.09651474531,277.217381590706,0.07272058385951742,1.0,,,,,,,
1034,43118.09651474531,484.0173815915996,0.025664432053194818,1.0,,,,,,,
1035,43118.09651474531,540.9046023235031,0.045476057252010725,1.0,,,,,,,
